Timestamp,AO_Tool_x,AO_Tool_y,AO_Tool_z,AI_UnderCar_Bus_SimSta1_u16Boom1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y49_BoomLc,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y50_StickLc,AI_PowerUnit_Bus_PU2_RPDO1_u16Y63_Swing,AO_UpperCarriage_Angle,AO_Boom_Angle,AO_Stick_Angle,AO_UpperCarriage_Omega,AO_Boom_Omega,AO_Stick_Omega,AO_Machine_Bus_Aux1_TPDO2_u16P6_LiftCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P7_LiftRodPres,AO_Machine_Bus_Aux1_TPDO2_u16P12_HybCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P13_HybRodPres,AO_StickCylPres,AO_StickRodPres,AO_TopRodPres,AO_PowerUnit_Bus_PU2_TPDO1_u16P4_SwingPresCcw,AO_PowerUnit_Bus_PU2_TPDO1_u16P5_SwingPresCw,AO_PowerUnit_Bus_PU1_TPDO1_u16E4_Pump3Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16C4_Pump32Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16D4_Pump4Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16B4_Pump42Pres,AO_PowerUnit_Bus_PU2_TPDO2_u16C4_Pump3Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A4_Pump32Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16B4_Pump4Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A3_Pump42Angle,AO_Engine_Bus_EEC1_u16EngSpeed
0.0,181.81311593972706,2.162205574285762,3.693705819369912,0.0,100.0,0.0,100.0,0.0,37.24230040860652,5.042261975828004,-47.27866918477282,-8.334025573360787e-06,0.0004697461080525688,0.002885053522897928,7761.593608971121,4960.817379692824,5066.66668,13157.149518550346,56611.56611741478,15792.077428345323,56613.4663865203,4774.706018432291,4774.655206326254,4906.516641818626,4906.516647823138,4906.516641818626,4906.516647823138,2539.4109580404615,2539.4109552461837,2539.4109580404615,2539.4109552461837,3808.797493517903
0.0059999999999860165,181.81311843853928,2.162211325932164,3.6937091582762562,0.0,100.0,0.0,100.0,0.0,37.2423003586776,5.042264798853459,-47.278651828201454,-8.309369329379806e-06,0.0004719369243984603,0.002898799033668322,7761.548375965303,4960.83154916584,5066.66668,13157.083893906087,56611.125311244825,15796.100074199192,56613.03648635082,4774.706146924215,4774.655082771493,4906.529953048567,4906.539988040606,4906.529953048567,4906.539988040606,2539.335926807042,2539.274248279526,2539.335926807042,2539.274248279526,3844.811434236966
0.011399999999973431,181.81312069765457,2.1622165254146672,3.693712176565013,0.0,100.0,0.0,100.0,0.0,37.24230031386193,5.042267350738067,-47.27863613733998,-8.289351775092755e-06,0.0004738813700611376,0.0029109661409523163,7761.507487822036,4960.844364989623,5066.66668,13157.024572875904,56610.726888540616,15799.736629487465,56612.64762100845,4774.706258901908,4774.654975096422,4906.57464676788,4906.591647875956,4906.57464676788,4906.591647875956,2538.767514614649,2538.438426669511,2538.767514614649,2538.438426669511,3918.4748545882526
0.017399999999959448,181.81312321890465,2.162222327760798,3.6937155447259755,0.0,100.0,0.0,100.0,0.0,37.24230026418685,5.042270198390753,-47.278618626645155,-8.26938719385248e-06,0.0004760113085443251,0.002924258234375259,7761.461861116324,4960.858674121361,5066.66668,13156.958377112176,56610.28234157762,15803.794913020283,56612.21341680138,4774.706378649238,4774.654859950253,4906.603090838167,4906.569749738438,4906.603090838167,4906.569749738438,2537.4092543817233,2537.2253624148952,2537.4092543817233,2537.2253624148952,4004.610553960537
0.023399999999945464,181.8131257516579,2.162228156137351,3.6937189279025233,0.0,100.0,0.0,100.0,0.0,37.24230021462477,5.042273058724944,-47.27860103691162,-8.251654772656277e-06,0.00047810883062472957,0.002937310996083857,7761.416031690516,4960.8730551646695,5066.66668,13156.891887272486,56609.83587439255,15807.87147167737,56611.77701139847,4774.706493577802,4774.654749437695,4906.5680937958805,4906.545101480374,4906.5680937958805,4906.545101480374,2536.265959588053,2536.7956202399873,2536.265959588053,2536.7956202399873,4091.733135834503
0.02939999999993148,181.81312804079644,2.162233423557934,3.6937219853810497,0.0,100.0,0.0,100.0,0.0,37.242300170104876,5.042275643707046,-47.27858513976141,-8.237446613174285e-06,0.0004799686665757955,0.002948853416329001,7761.3746144675815,4960.886058670634,5066.66668,13156.831798732726,56609.43244008698,15811.555724479085,56611.382400640694,4774.706592981961,4774.654653853033,4906.538658875155,4906.58870261671,4906.538658875155,4906.58870261671,2535.9350980415647,2536.1359343571094,2535.9350980415647,2536.1359343571094,4170.987771793247
0.034799999999918896,181.8131305948238,2.162239300142989,3.6937253963571113,0.0,100.0,0.0,100.0,0.0,37.242300120723144,5.042278527596808,-47.27856740381761,-8.223412973492787e-06,0.00048200386824430203,0.002961449957256569,7761.328408516354,4960.900573279801,5066.66668,13156.764762684896,56608.9824178517,15815.666087782636,56610.94193307848,4774.706699040486,4774.654551869691,4906.564755736359,4906.578129829994,4906.564755736359,4906.578129829994,2535.6134498582614,2535.0295293582903,2535.6134498582614,2535.0295293582903,4259.997515153465
0.04079999999990491,181.8131331597418,2.1622452014400775,3.693728821577812,0.0,100.0,0.0,100.0,0.0,37.242300071420615,5.042281423597381,-47.27854959301339,-8.2110057895099e-06,0.00048400587978584614,0.0029738055265072904,7761.282008991058,4960.915156555879,5066.66668,13156.69744582726,56608.53057410465,15819.793758306898,56610.499390124,4774.706800560194,4774.654454250767,4906.602640715426,4906.552845733667,4906.602640715426,4906.552845733667,2534.597793123434,2534.57873818653,2534.597793123434,2534.57873818653,4350.018651049187
0.04619999999989233,181.81313547730502,2.1622505333576267,3.6937319162337534,0.0,100.0,0.0,100.0,0.0,37.242300027108556,5.042284040187421,-47.27853350048042,-8.201030526577695e-06,0.00048577908717647663,0.0029847189834454725,7761.2400865603,4960.9283392752095,5066.66668,13156.636624403638,56608.12238582842,15823.523182275563,56610.09936235959,4774.706888108518,4774.654370066393,4906.588566444003,4906.58968558793,4906.588566444003,4906.58968558793,2533.5607571849932,2533.9942156245547,2533.5607571849932,2533.9942156245547,4431.913214707318
0.052199999999878344,181.81313806233373,2.16225648034378,3.693735367778425,0.0,100.0,0.0,100.0,0.0,37.242299977932845,5.042286958646333,-47.27851555143327,-8.191037022057435e-06,0.0004877172835636621,0.0029966149281276215,7761.193328094001,4960.943049878886,5066.66668,13156.568786843718,56607.66717636967,15827.68281178162,56609.65299376583,4774.706981197307,4774.65428055444,4906.552814609768,4906.5812496921435,4906.552814609768,4906.5812496921435,2533.044884342583,2533.012422620137,2533.044884342583,2533.012422620137,4523.892011405472
