Timestamp,AO_Tool_x,AO_Tool_y,AO_Tool_z,DI_Machine_Bus_Aux3_RPDO1_boY46_HybLiftCylLoc,AI_UnderCar_Bus_SimSta1_u16Boom1Cur,AI_UnderCar_Bus_SimSta1_u16Boom2Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y49_BoomLc,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,AI_UnderCar_Bus_SimSta3_u16Stick1Cur_Y15,AI_UnderCar_Bus_SimSta3_u16Stick2Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y50_StickLc,AI_PowerUnit_Bus_PU2_RPDO1_u16Y63_Swing,AO_UpperCarriage_Angle,AO_Boom_Angle,AO_Stick_Angle,AO_UpperCarriage_Omega,AO_Boom_Omega,AO_Stick_Omega,AO_Machine_Bus_Aux1_TPDO2_u16P6_LiftCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P7_LiftRodPres,AO_Machine_Bus_Aux1_TPDO2_u16P12_HybCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P13_HybRodPres,AO_StickCylPres,AO_StickRodPres,AO_TopRodPres,AO_PowerUnit_Bus_PU2_TPDO1_u16P4_SwingPresCcw,AO_PowerUnit_Bus_PU2_TPDO1_u16P5_SwingPresCw,AO_PowerUnit_Bus_PU1_TPDO1_u16E4_Pump3Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16C4_Pump32Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16D4_Pump4Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16B4_Pump42Pres,AO_PowerUnit_Bus_PU2_TPDO2_u16C4_Pump3Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A4_Pump32Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16B4_Pump4Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A3_Pump42Angle,AO_Engine_Bus_EEC1_u16EngSpeed
12.894848823547363,128.16691133144496,13.992323973512946,-23.43563000682872,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1010.0,-87.18441994763555,38.25215134640356,-78.75083701269038,-3.6061402148949484,-3.5675279773522295,0.4407979376569694,5242.727810552921,4121.102625613892,5066.66668,11657.854843869252,35948.918434011575,6391.392927244708,35829.3091557962,14033.691826893699,4026.66667,8333.445489030524,8343.195032469339,8333.445489030524,8343.195032469339,3577.700636721428,3706.7426238423272,3577.700636721428,3706.7426238423272,13181.221977550274
12.901829481124878,128.16465665753591,13.978283316195274,-23.451132284263956,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1010.0,-87.21246530804677,38.22428610171636,-78.74736327238396,-3.584988864820832,-3.577408794778001,0.4501290860443667,5247.666743003245,4117.098993401686,5066.66668,11660.218962358844,36009.9980778288,6378.708977373046,35890.37817472963,14034.251068063444,4026.66667,8339.539810819158,8349.455577742712,8339.539810819158,8349.455577742712,3576.0235987063115,3705.5384031042695,3576.0235987063115,3705.5384031042695,13176.061792898583
12.908811330795288,128.16222884113998,13.963136496607646,-23.467726125547934,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1010.0,-87.24248379195173,38.19419128610033,-78.74353528528516,-3.5622809715133785,-3.588023014167315,0.4615329814029848,5252.42585936373,4112.701618284935,5066.66668,11662.785585893565,36072.48222028074,6369.314743159502,35952.809931381984,14037.841395748568,4026.66667,8346.21114184212,8356.232515652671,8346.21114184212,8356.232515652671,3575.146909886108,3704.8695842167845,3575.146909886108,3704.8695842167845,13169.90157297469
12.914794683456421,128.15997259656697,13.949049714077859,-23.48304116350353,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1010.0,-87.2701875526967,38.16616627089811,-78.73989006859823,-3.5412575813361085,-3.5978717733533374,0.4733188909743441,5257.504874822097,4108.588424208075,5066.66668,11665.183115289341,36127.14089822227,6364.650997291316,36007.382673261236,14040.476193538163,4026.66667,8352.381193432953,8362.448937339052,8352.381193432953,8362.448937339052,3574.9658505929956,3704.695710576937,3574.9658505929956,3704.695710576937,13163.829571630491
12.921776533126831,128.15753870050793,13.933858242379019,-23.49943377511326,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1010.0,-87.29983926769965,38.135899828452665,-78.7358570040759,-3.5186872228858905,-3.6084175221504644,0.48713483135843694,5262.097184670648,4104.162645584847,5066.66668,11667.775295587486,36182.081764473645,6364.074196481799,36062.19502893978,14041.49979801448,4026.66667,8358.930893586883,8369.082061395178,8358.930893586883,8369.082061395178,3575.166786355072,3705.0067293877505,3575.166786355072,3705.0067293877505,13156.746107172296
12.927760362625122,128.15509853246985,13.918647359698905,-23.51572241906633,700.0,-662.0,-646.0,451.0,482.0,482.0,464.0,100.0,1010.0,-87.3293017196156,38.10554507128439,-78.73170317786538,-3.4961959891927092,-3.6188877460062345,0.5020475745708668,5267.368064870643,4099.789631579431,5066.66668,11670.373843056866,36232.66462423255,6368.168619427977,36112.615058529314,14039.018699164542,4026.66667,8365.262340913505,8375.483062435564,8365.262340913505,8375.483062435564,3575.985388974891,3706.3180889163555,3575.985388974891,3706.3180889163555,13149.330377985192
12.934741973876953,128.15265008568159,13.903419530607195,-23.53190739414669,700.0,-662.0,-646.0,451.0,482.0,482.0,464.0,100.0,1010.0,-87.35857559229564,38.07510262313742,-78.72741945764942,-3.4737874262515676,-3.629325759594502,0.5181091467317755,5268.1754410342555,4095.9298535894845,5066.66668,11672.975885602853,36278.592021343546,6377.000408560617,36158.34959953835,14035.809297690428,4026.66667,8371.658611830007,8381.915197251796,8371.658611830007,8381.915197251796,3578.9104633073657,3709.5472341606774,3578.9104633073657,3709.5472341606774,13141.202976877243
12.941722869873047,128.15019110754733,13.888177101687461,-23.547988990491422,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1010.0,-87.38766157177486,38.044572385798496,-78.72299560281644,-3.4514584247658076,-3.639763903095314,0.53538082052012,5272.711847078768,4092.5741080293005,5066.66668,11675.584052730283,36319.54138013773,6390.693467810511,36199.07215159222,14034.186672665719,4026.66667,8377.822145210277,8388.17096810584,8377.822145210277,8388.17096810584,3581.869830308833,3712.507952310426,3581.869830308833,3712.507952310426,13132.421421075145
12.947707176208496,128.14789649463194,13.874012543035406,-23.562829571641657,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1010.0,-87.41450229544424,38.01614466290249,-78.71875377611197,-3.4307884990212854,-3.64939355103369,0.5524245136306531,5275.830981211804,4090.027034389031,5066.66668,11678.009066294751,36352.84253794319,6407.860178863686,36232.13080906904,14034.207357760897,4026.66667,8383.405406436348,8393.801862808054,8383.405406436348,8393.801862808054,3581.8404806689523,3713.1588329801343,3581.8404806689523,3713.1588329801343,13124.056030533402
12.954688310623169,128.1454114831198,13.858748810762659,-23.57871254679949,700.0,-660.0,-644.0,448.0,482.0,482.0,464.0,100.0,1010.0,-87.44322765446987,37.98544646398184,-78.71403332277038,-3.4085936742863554,-3.6596717854048233,0.5716079320424448,5283.150178324191,4087.6620549674676,5066.66668,11680.622142161594,36383.35871807589,6431.2164033517965,36262.36194345997,14036.616771443601,4026.66667,8389.171681937214,8399.639955750918,8389.171681937214,8399.639955750918,3582.552895920599,3714.1142621627037,3582.552895920599,3714.1142621627037,13114.86894407511
