Timestamp,AO_Tool_x,AO_Tool_y,AO_Tool_z,AI_UnderCar_Bus_SimSta1_u16Boom1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y49_BoomLc,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y50_StickLc,AI_PowerUnit_Bus_PU2_RPDO1_u16Y63_Swing,AO_UpperCarriage_Angle,AO_Boom_Angle,AO_Stick_Angle,AO_UpperCarriage_Omega,AO_Boom_Omega,AO_Stick_Omega,AO_Machine_Bus_Aux1_TPDO2_u16P6_LiftCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P7_LiftRodPres,AO_Machine_Bus_Aux1_TPDO2_u16P12_HybCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P13_HybRodPres,AO_StickCylPres,AO_StickRodPres,AO_TopRodPres,AO_PowerUnit_Bus_PU2_TPDO1_u16P4_SwingPresCcw,AO_PowerUnit_Bus_PU2_TPDO1_u16P5_SwingPresCw,AO_PowerUnit_Bus_PU1_TPDO1_u16E4_Pump3Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16C4_Pump32Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16D4_Pump4Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16B4_Pump42Pres,AO_PowerUnit_Bus_PU2_TPDO2_u16C4_Pump3Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A4_Pump32Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16B4_Pump4Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A3_Pump42Angle,AO_Engine_Bus_EEC1_u16EngSpeed
0.0,181.81302343822364,2.161880602574813,3.6935279452192304,0.0,100.0,0.0,100.0,0.0,37.24235447026027,5.0420007815960135,-47.279380281146885,-1.0100577589596656e-05,-0.00046054924740362155,-0.003212476529309803,7765.8009017550685,4963.334488143883,5066.66668,13163.28536323962,56630.78069779777,15624.958438039548,56628.4669095201,4774.712420610062,4774.649050145227,4906.5172835422945,4906.517918119572,4906.5172835422945,4906.517918119572,2539.4094620754668,2539.408016465269,2539.4094620754668,2539.408016465269,3813.181163591839
0.005399999999987415,181.81302066051256,2.1618744739097,3.693524354213702,0.0,100.0,0.0,100.0,0.0,37.2423544097477,5.041998027542072,-47.27939947219745,-1.0069732756391345e-05,-0.00045677158210244786,-0.0031861149983720438,7765.844955258401,4963.316979839718,5066.66668,13163.34925018766,56631.26202722294,15620.518054149612,56628.95758187781,4774.712575146814,4774.648901546382,4906.542128917191,4906.557991912527,4906.542128917191,4906.557991912527,2539.2268306158735,2539.0922424546543,2539.2268306158735,2539.0922424546543,3867.287138823338
0.011399999999973431,181.81301790579872,2.1618683963099024,3.6935207932545815,0.0,100.0,0.0,100.0,0.0,37.242354349430116,5.041995296341167,-47.279418503668204,-1.003554379851324e-05,-0.0004529320596327728,-0.003159279827715342,7765.888642186446,4963.299601582411,5066.66668,13163.412605483543,56631.73927518351,15616.114698469264,56629.44437020886,4774.71272409826,4774.648758318233,4906.593414159562,4906.5953547886065,4906.593414159562,4906.5953547886065,2538.2797322035835,2537.8902606542574,2538.2797322035835,2537.8902606542574,3952.810821640129
0.017399999999959448,181.81301517449904,2.161862370669194,3.6935172628687116,0.0,100.0,0.0,100.0,0.0,37.24235428932832,5.041992588367911,-47.27943737269856,-9.997756064254289e-06,-0.00044902952863465475,-0.0031319646566649274,7765.9319565283295,4963.28235550369,5066.66668,13163.475420410043,56632.212368732464,15611.749034354767,56629.92720431943,4774.712866966341,4774.648620939704,4906.59474988695,4906.549110756917,4906.59474988695,4906.549110756917,2536.8609182674154,2536.9877620275574,2536.8609182674154,2536.9877620275574,4039.3412786856393
0.023399999999945464,181.81301246703737,2.161856397894855,3.6935137635900137,0.0,100.0,0.0,100.0,0.0,37.2423542294647,5.041989904003984,-47.27945607638861,-9.956109181642516e-06,-0.00044506278305605,-0.003104162737560447,7765.974892159351,4963.265243775642,5066.66668,13163.53768608493,56632.68123389634,15607.421734320364,56630.40601310536,4774.713003591562,4774.64848956416,4906.550165427616,4906.562701426054,4906.550165427616,4906.562701426054,2536.054069593608,2536.594500433716,2536.054069593608,2536.594500433716,4126.858289320027
0.02939999999993148,181.81300978384425,2.161850478908434,3.693510295959923,0.0,100.0,0.0,100.0,0.0,37.24235416986318,5.041987243638472,-47.279474611796786,-9.91035630489496e-06,-0.00044103056002389095,-0.0030758669124850047,7766.017442835613,4963.248268612611,5066.66668,13163.599393453147,56633.1457956122,15603.133480595368,56630.880724498464,4774.713133804352,4774.648364354655,4906.544594650253,4906.595544785263,4906.544594650253,4906.595544785263,2535.8383721784294,2535.539055943903,2535.8383721784294,2535.539055943903,4215.3669143931
0.0353999999999175,181.8130068608848,2.1618440312667513,3.6935065187770473,0.0,100.0,0.0,100.0,0.0,37.24235410463445,5.041984345428457,-47.27949480281523,-9.855014515778109e-06,-0.00043651790857904846,-0.003044161966887123,7766.063796351846,4963.229756362872,5066.66668,13163.666615685237,56633.651752013444,15598.462326848923,56631.39808727806,4774.713269418099,4774.648233951719,4906.592181019007,4906.553353876596,4906.592181019007,4906.553353876596,2535.078299156376,2534.703904454265,2535.078299156376,2534.703904454265,4313.888105336989
0.041999999999902116,181.8130042300899,2.161838228302697,3.693503119407934,0.0,100.0,0.0,100.0,0.0,37.24235404566728,5.041981736761047,-47.27951297505645,-9.799931855160365e-06,-0.0004323438060587755,-0.0030148036676552205,7766.105517736912,4963.213075393427,5066.66668,13163.727120320047,56634.10702692827,15594.258337646466,56631.863954947126,4774.713385572112,4774.648122260797,4906.598422003179,4906.576643026563,4906.598422003179,4906.576643026563,2533.864422180348,2534.2599893003053,2533.864422180348,2534.2599893003053,4404.522106900015
0.04799999999988813,181.81300162494583,2.161832482083014,3.6934997534196174,0.0,100.0,0.0,100.0,0.0,37.24235399289059,5.041979410541832,-47.279529178234085,-9.74633496988874e-06,-0.00042852749500804166,-0.002987937715044571,7766.146833991791,4963.196538143953,5066.66668,13163.787037389671,56634.557758030795,15590.095578006509,56632.325495046876,4774.713494733704,4774.648017293622,4906.560546938818,4906.59217794982,4906.560546938818,4906.59217794982,2533.127818843892,2533.265703301773,2533.127818843892,2533.265703301773,4496.189198295156
0.05339999999987555,181.8129993026295,2.1618273598187496,3.6934967530484375,0.0,100.0,0.0,100.0,0.0,37.24235393460252,5.041976850221486,-47.27954701017243,-9.682205435114807e-06,-0.000424219511466055,-0.002957585531563047,7766.183666622888,4963.1817794901945,5066.66668,13163.840452245677,56634.9594647456,15586.384947583916,56632.737117731514,4774.713586836384,4774.647928729887,4906.553890612399,4906.560586066473,4906.553890612399,4906.560586066473,2532.929586990642,2532.7114445956654,2532.929586990642,2532.7114445956654,4579.578436096076
