Timestamp,AO_Tool_x,AO_Tool_y,AO_Tool_z,AI_UnderCar_Bus_SimSta1_u16Boom1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y49_BoomLc,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y50_StickLc,AI_PowerUnit_Bus_PU2_RPDO1_u16Y63_Swing,AO_UpperCarriage_Angle,AO_Boom_Angle,AO_Stick_Angle,AO_UpperCarriage_Omega,AO_Boom_Omega,AO_Stick_Omega,AO_Machine_Bus_Aux1_TPDO2_u16P6_LiftCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P7_LiftRodPres,AO_Machine_Bus_Aux1_TPDO2_u16P12_HybCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P13_HybRodPres,AO_StickCylPres,AO_StickRodPres,AO_TopRodPres,AO_PowerUnit_Bus_PU2_TPDO1_u16P4_SwingPresCcw,AO_PowerUnit_Bus_PU2_TPDO1_u16P5_SwingPresCw,AO_PowerUnit_Bus_PU1_TPDO1_u16E4_Pump3Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16C4_Pump32Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16D4_Pump4Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16B4_Pump42Pres,AO_PowerUnit_Bus_PU2_TPDO2_u16C4_Pump3Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A4_Pump32Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16B4_Pump4Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A3_Pump42Angle,AO_Engine_Bus_EEC1_u16EngSpeed
0.0,181.81347490408683,2.163055038411807,3.6941908241988823,0.0,100.0,0.0,100.0,0.0,37.24228807924428,5.042713234698531,-47.27618968903419,1.397295234769397e-07,-0.0002990472608624568,-0.0016463483820114595,7754.37129378355,4962.080855026505,5066.66668,13146.66125505705,56549.544972796946,16366.259903942242,56549.432594995895,4774.680807243816,4774.679448802138,4906.629864157589,4906.626678290333,4906.629864157589,4906.626678290333,2515.669535393306,2515.687606778463,2515.669535393306,2515.687606778463,9563.373734822138
0.0,181.81347490408683,2.163055038411807,3.6941908241988823,0.0,100.0,0.0,100.0,0.0,37.24228807924428,5.042713234698531,-47.27618968903419,1.397295234769397e-07,-0.0002990472608624568,-0.0016463483820114595,7754.37129378355,4962.080855026505,5066.66668,13146.66125505705,56549.544972796946,16366.259903942242,56549.432594995895,4774.680807243816,4774.679448802138,4906.629864157589,4906.626678290333,4906.629864157589,4906.626678290333,2515.669535393306,2515.687606778463,2515.669535393306,2515.687606778463,9563.373734822138
0.005399999999987415,181.81347358130873,2.163051960523852,3.694189083162504,0.0,100.0,0.0,100.0,0.0,37.24228808017521,5.042711605508329,-47.27619865018454,2.054934256440155e-07,-0.0003036505066412148,-0.0016739771332611533,7754.39742227562,4962.069896739145,5066.66668,13146.699134460243,56549.78435328695,16364.181071282574,56549.61963242813,4774.680535415638,4774.679710185613,4906.624265446966,4906.628164754232,4906.624265446966,4906.628164754232,2515.3560997319705,2515.3662198705474,2515.3560997319705,2515.3662198705474,9769.9207437224
0.011399999999973431,181.81347208684932,2.163048483831883,3.6941871157353017,0.0,100.0,0.0,100.0,0.0,37.242288081634385,5.042709767155363,-47.276208779030796,2.813595826281486e-07,-0.0003084275237478851,-0.0017036787855853127,7754.426900974457,4962.057562155903,5066.66668,13146.741871605687,56550.054614059365,16361.83155228355,56549.8319012539,4774.680223987634,4774.6800096473335,4906.629778309737,4906.627769500013,4906.629778309737,4906.627769500013,2515.0318371750054,2515.003775942354,2515.0318371750054,2515.003775942354,9999.523186517128
0.016799999999960846,181.8134708731743,2.1630456610327577,3.6941855176275364,0.0,100.0,0.0,100.0,0.0,37.24228808313426,5.04270827639596,-47.27621700866227,3.438409591141744e-07,-0.00031204056620419326,-0.0017267816466611104,7754.450803208583,4962.0475811542665,5066.66668,13146.776524727653,56550.27393598952,16359.922714780565,56550.00510779075,4774.679967560243,4774.68025622178,4906.630805799221,4906.628592419696,4906.630805799221,4906.628592419696,2514.719600681638,2514.7424828042613,2514.719600681638,2514.7424828042613,10183.209676426444
0.02219999999994826,181.8134693341351,2.163042082500832,3.694183490680077,0.0,100.0,0.0,100.0,0.0,37.24228808543611,5.0427063891710135,-47.276227449577966,4.2375114437270735e-07,-0.0003163439954666275,-0.0017549377739323236,7754.481059455966,4962.034970574409,5066.66668,13146.820390378298,56550.55183160033,16357.501126141984,56550.225872353265,4774.679637880546,4774.680573233893,4906.626037388736,4906.628907708155,4906.626037388736,4906.628907708155,2514.414939958758,2514.4085082281185,2514.414939958758,2514.4085082281185,10412.82330194502
0.02219999999994826,181.8134693341351,2.163042082500832,3.694183490680077,0.0,100.0,0.0,100.0,0.0,37.24228808543611,5.0427063891710135,-47.276227449577966,4.2375114437270735e-07,-0.0003163439954666275,-0.0017549377739323236,7754.481059455966,4962.034970574409,5066.66668,13146.820390378298,56550.55183160033,16357.501126141984,56550.225872353265,4774.679637880546,4774.680573233893,4906.626037388736,4906.628907708155,4906.626037388736,4906.628907708155,2514.414939958758,2514.4085082281185,2514.414939958758,2514.4085082281185,10412.82330194502
0.028199999999934278,181.8134677713774,2.1630384500614728,3.694181432028035,0.0,100.0,0.0,100.0,0.0,37.24228808822229,5.042704476729483,-47.27623805723905,5.051986616472095e-07,-0.0003204518579934481,-0.0017823798797740639,7754.51171741375,4962.022217425348,5066.66668,13146.86483898175,56550.833742377836,16355.041013900694,56550.45137793819,4774.679298154991,4774.680899905861,4906.631513529121,4906.629781986543,4906.631513529121,4906.629781986543,2514.1162727137403,2514.105288858819,2514.1162727137403,2514.105288858819,10642.442193718689
0.034199999999920294,181.81346618552934,2.1630347652812034,3.694179342490173,0.0,100.0,0.0,100.0,0.0,37.24228809150051,5.042702540138917,-47.27624882759733,5.876815407265177e-07,-0.00032439789003769115,-0.0018091834894477326,7754.5427603448425,4962.009327658118,5066.66668,13146.909846210803,56551.11953223936,16352.543305410207,56550.681629935534,4774.678948487575,4774.681236137685,4906.629682278708,4906.629558926847,4906.629682278708,4906.629558926847,2513.785131320974,2513.801511619582,2513.785131320974,2513.801511619582,10872.066689128796
0.04019999999990631,181.8134645771491,2.1630310295309165,3.6941772227958776,0.0,100.0,0.0,100.0,0.0,37.24228809527549,5.042700580290286,-47.276259757007395,6.707026511178848e-07,-0.0003282075918618924,-0.0018354080717792505,7754.574174252481,4961.996306248342,5066.66668,13146.955391725469,56551.40908071298,16350.008836911,56550.9166264191,4774.678588990966,4774.681581821026,4906.628966472599,4906.63086297151,4906.628966472599,4906.63086297151,2513.534884238368,2513.520203619781,2513.534884238368,2513.520203619781,11101.696222977302
