DI_UnderCar_Bus_Main_Pressure_PV32,1.0,None
DI_UnderCar_Bus_Main_Pressure_PV42,1.0,None
DI_Machine_Bus_Aux4_RPDO1_boY54_SwingBrake,1.0,None
DI_UnderCarBus_Y134UnderCarr_PilotValve,1.0,None
AI_Engine_Bus_TSC1_u16EngReqSpeed,14400.0,None
DI_Machine_Bus_Aux3_RPDO1_boY46_HybLiftCylLoc,1.0,AI_Machine_Bus_Aux1_RPDO1_u16Y49_BoomLc
AI_UnderCar_Bus_SimSta1_u16Boom2Cur,AI_UnderCar_Bus_SimSta1_u16Boom1Cur,None
AI_UnderCar_Bus_SimSta3_u16Stick1Cur_Y15,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,None
AI_UnderCar_Bus_SimSta3_u16Stick2Cur,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,None
