Timestamp,AO_Tool_x,AO_Tool_y,AO_Tool_z,AI_UnderCar_Bus_SimSta1_u16Boom1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y49_BoomLc,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y50_StickLc,AI_PowerUnit_Bus_PU2_RPDO1_u16Y63_Swing,AO_UpperCarriage_Angle,AO_Boom_Angle,AO_Stick_Angle,AO_UpperCarriage_Omega,AO_Boom_Omega,AO_Stick_Omega,AO_Machine_Bus_Aux1_TPDO2_u16P6_LiftCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P7_LiftRodPres,AO_Machine_Bus_Aux1_TPDO2_u16P12_HybCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P13_HybRodPres,AO_StickCylPres,AO_StickRodPres,AO_TopRodPres,AO_PowerUnit_Bus_PU2_TPDO1_u16P4_SwingPresCcw,AO_PowerUnit_Bus_PU2_TPDO1_u16P5_SwingPresCw,AO_PowerUnit_Bus_PU1_TPDO1_u16E4_Pump3Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16C4_Pump32Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16D4_Pump4Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16B4_Pump42Pres,AO_PowerUnit_Bus_PU2_TPDO2_u16C4_Pump3Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A4_Pump32Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16B4_Pump4Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A3_Pump42Angle,AO_Engine_Bus_EEC1_u16EngSpeed
0.0,181.81304005305603,2.1621626947047456,3.6936584811919584,0.0,100.0,0.0,100.0,0.0,37.24224991712505,5.042382429490487,-47.27916340132499,-9.88276575915833e-06,-0.0002962317851613848,-0.0020593621311087297,7759.784100341287,4957.68404189591,5066.66668,13152.864095219242,56625.44591687107,15809.83909078602,56623.731918407124,4774.66415883865,4774.695309764235,4906.626887190387,4906.626887197577,4906.626887190387,4906.626887197577,2510.4719323864724,2510.4719322006836,2510.4719323864724,2510.4719322006836,14334.548986455533
0.006599999999984618,181.81303808192422,2.16215836856939,3.693655956254103,0.0,100.0,0.0,100.0,0.0,37.242249851769195,5.042380481292676,-47.27917693559125,-9.92131693246541e-06,-0.0002934624249033129,-0.0020434356239508425,7759.8152589420315,4957.670926846932,5066.66668,13152.909275850807,56625.78549980584,15806.707462101069,56624.07761351705,4774.664324826223,4774.695150154555,4906.626887351392,4906.626887358305,4906.626887351392,4906.626887358305,2510.4718686854,2510.4718685246717,2510.4718686854,2510.4718685246717,14334.636142247957
0.013199999999969236,181.81303594927527,2.1621536902223184,3.693653225310044,0.0,100.0,0.0,100.0,0.0,37.24224978019862,5.042378377048862,-47.27919157892027,-9.958569586992164e-06,-0.0002903794883995582,-0.0020256466512357458,7759.848912228776,4957.656739398,5066.66668,13152.958073744716,56626.15284028624,15803.319298943265,56624.45181112372,4774.664506391352,4774.69497556587,4906.626887500135,4906.626887506735,4906.626887500135,4906.626887506735,2510.471801326038,2510.4718011932346,2510.471801326038,2510.4718011932346,14334.728308816979
0.020399999999952456,181.81303401094073,2.1621494402311416,3.6936507439996493,0.0,100.0,0.0,100.0,0.0,37.24224971437118,5.0423764678559415,-47.27920488815346,-9.988469367593118e-06,-0.0002874955647116288,-0.0020089542738927248,7759.879445068647,4957.64384634106,5066.66668,13153.002346852618,56626.48664842222,15800.239898999553,56624.792081319225,4774.664673041701,4774.69481531888,4906.626887612582,4906.626887618834,4906.626887612582,4906.626887618834,2510.4717418751106,2510.4717417660536,2510.4717418751106,2510.4717417660536,14334.809662300842
0.027599999999935676,181.81303191494018,2.1621448468331703,3.6936480617269147,0.0,100.0,0.0,100.0,0.0,37.24224964234998,5.042374407034759,-47.279219280182076,-1.0016658840119373e-05,-0.00028428497704075385,-0.0019903168586358952,7759.912401717638,4957.629906026545,5066.66668,13153.050134433564,56626.84754077788,15796.9100599733,56625.16021888064,4774.664854830506,4774.694640515112,4906.6268877099355,4906.626887715787,4906.6268877099355,4906.626887715787,2510.4716798551763,2510.4716797723027,2510.4716798551763,2510.4716797723027,14334.894535786798
0.034199999999920294,181.8130298387623,2.16214029928126,3.6936454057213197,389.0,100.0,0.0,100.0,0.0,37.24224957014173,5.042372369577951,-47.27923353639998,-1.0040473544164849e-05,-0.0002810057273850689,-0.001971226086298473,7759.9449835275655,4957.6162549556175,5066.66668,13153.09737839767,56627.20494891741,15793.611740358818,56625.52507997814,4774.665036365309,4774.694465955587,4906.626887781903,4906.626887787372,4906.626887781903,4906.626887787372,2510.471621099058,2510.471621040081,2510.471621099058,2510.471621040081,14334.974951265354
0.041399999999903514,181.81302795344297,2.1621361718590535,3.6936429946632696,389.0,100.0,0.0,100.0,0.0,37.24224950381261,5.042370522780075,-47.27924648234195,-1.0058700528734075e-05,-0.0002779712093150369,-0.001953268742021681,7759.974515698694,4957.605779638797,5066.66668,13153.140200255777,56627.52943579992,15790.616661860486,56625.856585504625,4774.665202351215,4774.69430634751,4906.626887826695,4906.626887831704,4906.626887826695,4906.626887831704,2510.4715703289785,2510.471570291912,2510.4715703289785,2510.471570291912,14335.044440439602
0.04799999999988813,181.81302591666355,2.162131715023671,3.6936403907650277,389.0,100.0,0.0,100.0,0.0,37.24224943132928,5.042368531031828,-47.27926046838626,-1.0074937285528281e-05,-0.0002746268870238326,-0.001933223292431994,7760.006364907253,4957.594482455066,5066.66668,13153.186381703834,56627.87991201097,15787.381051981902,56626.2149273196,4774.665382769099,4774.694132861988,4906.626887853368,4906.626887858007,4906.626887853368,4906.626887858007,2510.4715185190466,2510.471518503549,2510.4715185190466,2510.471518503549,14335.11536034994
0.05519999999987135,181.81302390114325,2.1621273069432903,3.6936378149378832,389.0,100.0,0.0,100.0,0.0,37.24224935874182,5.042366563557609,-47.279274308467166,-1.0087683994666284e-05,-0.0002712273782535357,-0.0019127194162591192,7760.037824851315,4957.583323349792,5066.66668,13153.23199859032,56628.226644490336,15784.179313559747,56626.56974651768,4774.665562312932,4774.693960216932,4906.626887858563,4906.626887862706,4906.626887858563,4906.626887862706,2510.471470605054,2510.4714706106156,2510.471470605054,2510.4714706106156,14335.180952091345
0.06179999999985597,181.81302223813395,2.1621236715368344,3.693635690302788,389.0,100.0,0.0,100.0,0.0,37.24224929819005,5.042364942844299,-47.27928572795351,-1.0095886305631442e-05,-0.00026834693415170167,-0.0018952722181210817,7760.063739161467,4957.574131327456,5066.66668,13153.26957422183,56628.512666740564,15781.537632901882,56626.86267908923,4774.665711139945,4774.693817108435,4906.6268878472765,4906.626887851086,4906.6268878472765,4906.626887851086,2510.4714337479195,2510.4714337693754,2510.4714337479195,2510.4714337693754,14335.23141281561
