Timestamp,AO_Tool_x,AO_Tool_y,AO_Tool_z,AI_UnderCar_Bus_SimSta1_u16Boom1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y49_BoomLc,AI_UnderCar_Bus_SimSta3_u16Stick1Cur,AI_Machine_Bus_Aux1_RPDO1_u16Y50_StickLc,AI_PowerUnit_Bus_PU2_RPDO1_u16Y63_Swing,AO_UpperCarriage_Angle,AO_Boom_Angle,AO_Stick_Angle,AO_UpperCarriage_Omega,AO_Boom_Omega,AO_Stick_Omega,AO_Machine_Bus_Aux1_TPDO2_u16P6_LiftCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P7_LiftRodPres,AO_Machine_Bus_Aux1_TPDO2_u16P12_HybCylPres,AO_Machine_Bus_Aux1_TPDO2_u16P13_HybRodPres,AO_StickCylPres,AO_StickRodPres,AO_TopRodPres,AO_PowerUnit_Bus_PU2_TPDO1_u16P4_SwingPresCcw,AO_PowerUnit_Bus_PU2_TPDO1_u16P5_SwingPresCw,AO_PowerUnit_Bus_PU1_TPDO1_u16E4_Pump3Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16C4_Pump32Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16D4_Pump4Pres,AO_PowerUnit_Bus_PU1_TPDO1_u16B4_Pump42Pres,AO_PowerUnit_Bus_PU2_TPDO2_u16C4_Pump3Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A4_Pump32Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16B4_Pump4Angle,AO_PowerUnit_Bus_PU2_TPDO2_u16A3_Pump42Angle,AO_Engine_Bus_EEC1_u16EngSpeed
0.0,181.8130336430141,2.161903547854793,3.693543840497558,0.0,100.0,0.0,100.0,0.0,37.24235209720305,5.042006210487943,-47.279295322190286,-1.7880427795813383e-05,-0.000543254620891569,-0.0037670891392075586,7765.846185451399,4964.961883470728,5066.66668,13161.737992155053,56629.32136127794,15775.344152609552,56626.81978094601,4774.693135162095,4774.667446824626,4906.626878071643,4906.62687805356,4906.626878071643,4906.62687805356,2510.466901565491,2510.4669033974583,2510.466901565491,2510.4669033974583,14341.435728405313
0.0059999999999860165,181.81303002962446,2.161895611902594,3.693539209773375,0.0,100.0,0.0,100.0,0.0,37.24235197937733,5.042002631461038,-47.27932012497709,-1.7823674066889672e-05,-0.0005405912462563237,-0.0037505387760395008,7765.903459747398,4964.9394954824475,5066.66668,13161.82105316236,56629.94540034609,15769.60274350662,56627.44910237665,4774.693531326614,4774.667065882299,4906.626876383874,4906.626876363387,4906.626876383874,4906.626876363387,2510.467018856772,2510.4670206590363,2510.467018856772,2510.4670206590363,14341.275485391972
0.012599999999970635,181.8130264325147,2.161887712506788,3.6935346000593405,0.0,100.0,0.0,100.0,0.0,37.24235186193888,5.041999070151213,-47.27934481712429,-1.776311935318818e-05,-0.0005378858995285996,-0.003733554738310274,7765.960449920756,4964.917208307162,5066.66668,13161.903702091031,56630.56660013679,15763.887024025913,56628.07575432905,4774.693921073764,4774.666691110761,4906.626874728302,4906.626874705645,4906.626874728302,4906.626874705645,2510.46716048698,2510.46716224957,2510.46716048698,2510.46716224957,14341.081888457207
0.019799999999953855,181.81302285210515,2.1618798505303545,3.6935300118833982,0.0,100.0,0.0,100.0,0.0,37.242351744911836,5.041995526848396,-47.27936939569465,-1.769904900584708e-05,-0.000535134223047554,-0.0037161187467569866,7766.0171512843735,4964.895023606858,5066.66668,13161.985932144276,56631.18488568252,15758.197676791036,56628.699664280575,4774.6943042296125,4774.666322677261,4906.62687311442,4906.626873089974,4906.62687311442,4906.626873089974,2510.4673239113545,2510.4673256235915,2510.4673239113545,2510.4673256235915,14340.858426646506
0.026399999999938473,181.81301896575653,2.1618713175575923,3.693525031803615,0.0,100.0,0.0,100.0,0.0,37.242351617741285,5.041991682338736,-47.27939607561068,-1.7625488716447087e-05,-0.0005320754932855284,-0.0036965737918731034,7766.078671890369,4964.870941129576,5066.66668,13162.075151173023,56631.85596521932,15752.022013632828,56629.377079091806,4774.694714518894,4774.6659281529,4906.626871411809,4906.626871385657,4906.626871411809,4906.626871385657,2510.467524066782,2510.467525714671,2510.467524066782,2510.467525714671,14340.584672879919
0.03359999999992169,181.81301510036226,2.1618628313699073,3.693520078721976,375.0,100.0,0.0,100.0,0.0,37.24235149111301,5.041987860074763,-47.27942261281987,-1.7548480955595383e-05,-0.0005289562012343799,-0.0036764729468202555,7766.139835675961,4964.847518822325,5066.66668,13162.163852692152,56632.52338437349,15745.879484710384,56630.05104517642,4774.695116604721,4774.665541516785,4906.6268697794285,4906.626869751972,4906.6268697794285,4906.626869751972,2510.467743884439,2510.4677454578523,2510.467743884439,2510.4677454578523,14340.283974882548
0.04079999999990491,181.8130115759877,2.161855094459284,3.693515562745681,375.0,100.0,0.0,100.0,0.0,37.242351375533524,5.041984376163089,-47.27944680967888,-1.7475198228801745e-05,-0.0005260710245444409,-0.003657524488981526,7766.195584680152,4964.827743510319,5066.66668,13162.244701490205,56633.13187867488,15740.278767726402,56630.66573061196,4774.695477849933,4774.665194152029,4906.626868352492,4906.626868324072,4906.626868352492,4906.626868324072,2510.4679599262395,2510.4679614249117,2510.4679599262395,2510.4679614249117,14339.98840470897
0.04739999999988953,181.81300775235906,2.1618467011477946,3.6935106634544397,375.0,100.0,0.0,100.0,0.0,37.242351250007616,5.041980597401043,-47.27947306179195,-1.7392685684913253e-05,-0.0005228778934394876,-0.003636329063681801,7766.256051130873,4964.806294827844,5066.66668,13162.332391608259,56633.7919868229,15734.202430030824,56631.33280305014,4774.695863821811,4774.664823010701,4906.626866878618,4906.626866849474,4906.626866878618,4906.626866849474,2510.468208573159,2510.4682099829,2510.468208573159,2510.4682099829,14339.648196753404
0.05459999999987275,181.81300395132163,2.1618383579646725,3.6935057932853557,375.0,100.0,0.0,100.0,0.0,37.24235112505936,5.041976841837109,-47.27949915930463,-1.7318049532975583e-05,-0.0005196265463429318,-0.0036145760506506495,7766.316145527479,4964.784978122134,5066.66668,13162.41954211433,56634.44813192951,15728.161981053134,56631.99613457938,4774.696241485416,4774.664459858412,4906.626865497353,4906.626865467793,4906.626865497353,4906.626865467793,2510.468467819187,2510.468469134935,2510.468467819187,2510.468469134935,14339.293460450346
0.06179999999985597,181.81300017338927,2.1618300661222705,3.6935009530242624,400.0,100.0,0.0,100.0,0.0,37.24235100058771,5.04197310990972,-47.27952509816118,-1.726004340329403e-05,-0.0005163121110655917,-0.0035922546153978776,7766.375860798658,4964.763795899864,5066.66668,13162.506142758231,56635.100210754135,15722.158361532645,56632.65562502272,4774.696611730824,4774.664103839283,4906.626864213994,4906.62686418426,4906.626864213994,4906.62686418426,2510.4687347722283,2510.4687359888467,2510.4687347722283,2510.4687359888467,14338.928159603018
